"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","117","Scenario_3","api","Sat May 16 01:45:17 UTC 2026","passed","Sat May 16 01:45:17 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","45","Scenario_4 with allowed delayMs=0","api","Sat May 16 01:45:17 UTC 2026","passed","Sat May 16 01:45:17 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","40","Scenario_4 with original delayMs=6000","api","Sat May 16 01:45:17 UTC 2026","passed","Sat May 16 01:45:17 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","102","Scenario_2","api","Sat May 16 01:45:16 UTC 2026","passed","Sat May 16 01:45:17 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","41","Scenario_4 with not allowed delayMs=-1","api","Sat May 16 01:45:22 UTC 2026","passed","Sat May 16 01:45:22 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","1476","Scenario_2 - with standard_user and random item name","web-chrome","Sat May 16 01:45:27 UTC 2026","passed","Sat May 16 01:45:28 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","40","Scenario_4 with not allowed delayMs=5001","api","Sat May 16 01:45:22 UTC 2026","passed","Sat May 16 01:45:22 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","1017","Scenario_4","web-chrome","Sat May 16 01:45:28 UTC 2026","passed","Sat May 16 01:45:29 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","3049","Scenario_4 with allowed delayMs=3000","api","Sat May 16 01:45:17 UTC 2026","passed","Sat May 16 01:45:20 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","2098","Scenario_1","web-chrome","Sat May 16 01:45:23 UTC 2026","passed","Sat May 16 01:45:25 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","5050","Scenario_4 with original delayMs=5000","api","Sat May 16 01:45:17 UTC 2026","passed","Sat May 16 01:45:22 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","118","Scenario_1","api","Sat May 16 01:45:16 UTC 2026","passed","Sat May 16 01:45:17 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","97","Scenario_4 with original delayMs=0","api","Sat May 16 01:45:17 UTC 2026","passed","Sat May 16 01:45:17 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","40","Scenario_4 with not allowed delayMs=delay","api","Sat May 16 01:45:22 UTC 2026","passed","Sat May 16 01:45:22 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","1249","Scenario_3","web-chrome","Sat May 16 01:45:26 UTC 2026","passed","Sat May 16 01:45:28 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","250","Scenario_4 with allowed delayMs=200","api","Sat May 16 01:45:17 UTC 2026","passed","Sat May 16 01:45:17 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","11369","Scenario_2 - with problem user and a random item name","web-chrome","Sat May 16 01:45:29 UTC 2026","passed","Sat May 16 01:45:40 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","5060","Scenario_4 with allowed delayMs=5000","api","Sat May 16 01:45:20 UTC 2026","passed","Sat May 16 01:45:25 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
