"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5115","Scenario_4 with allowed delayMs=5000","api","Fri May 08 01:47:51 UTC 2026","passed","Fri May 08 01:47:56 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","129","Scenario_4 with original delayMs=0","api","Fri May 08 01:47:47 UTC 2026","passed","Fri May 08 01:47:47 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","92","Scenario_4 with not allowed delayMs=-1","api","Fri May 08 01:47:53 UTC 2026","passed","Fri May 08 01:47:53 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","1173","Scenario_3","web-chrome","Fri May 08 01:47:57 UTC 2026","passed","Fri May 08 01:47:58 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","1793","Scenario_2 - with standard_user and random item name","web-chrome","Fri May 08 01:47:58 UTC 2026","passed","Fri May 08 01:48:00 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","90","Scenario_4 with not allowed delayMs=delay","api","Fri May 08 01:47:53 UTC 2026","passed","Fri May 08 01:47:53 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","901","Scenario_4","web-chrome","Fri May 08 01:47:58 UTC 2026","passed","Fri May 08 01:47:59 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","93","Scenario_4 with not allowed delayMs=5001","api","Fri May 08 01:47:53 UTC 2026","passed","Fri May 08 01:47:53 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","299","Scenario_4 with allowed delayMs=200","api","Fri May 08 01:47:48 UTC 2026","passed","Fri May 08 01:47:48 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","98","Scenario_4 with allowed delayMs=0","api","Fri May 08 01:47:48 UTC 2026","passed","Fri May 08 01:47:48 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","172","Scenario_1","api","Fri May 08 01:47:47 UTC 2026","passed","Fri May 08 01:47:47 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","1823","Scenario_1","web-chrome","Fri May 08 01:47:54 UTC 2026","passed","Fri May 08 01:47:56 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","3100","Scenario_4 with allowed delayMs=3000","api","Fri May 08 01:47:48 UTC 2026","passed","Fri May 08 01:47:51 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","147","Scenario_2","api","Fri May 08 01:47:47 UTC 2026","passed","Fri May 08 01:47:47 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","5103","Scenario_4 with original delayMs=5000","api","Fri May 08 01:47:47 UTC 2026","passed","Fri May 08 01:47:53 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","11646","Scenario_2 - with problem user and a random item name","web-chrome","Fri May 08 01:47:59 UTC 2026","passed","Fri May 08 01:48:11 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","92","Scenario_4 with original delayMs=6000","api","Fri May 08 01:47:47 UTC 2026","passed","Fri May 08 01:47:48 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","215","Scenario_3","api","Fri May 08 01:47:47 UTC 2026","passed","Fri May 08 01:47:47 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
