"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","337","Scenario_2","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","166","Scenario_4 with not allowed delayMs=-1","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","1318","Scenario_3","web-chrome","2026-07-03","passed","2026-07-03","Web Automation tests","web/web-automation.spec.ts","",""
"","353","Scenario_3","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","1818","Scenario_2 - with standard_user and random item name","web-chrome","2026-07-03","passed","2026-07-03","Web Automation tests","web/web-automation.spec.ts","",""
"","163","Scenario_4 with original delayMs=6000","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","1018","Scenario_4","web-chrome","2026-07-03","passed","2026-07-03","Web Automation tests","web/web-automation.spec.ts","",""
"","5173","Scenario_4 with original delayMs=5000","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","3172","Scenario_4 with allowed delayMs=3000","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","1987","Scenario_1","web-chrome","2026-07-03","passed","2026-07-03","Web Automation tests","web/web-automation.spec.ts","",""
"","332","Scenario_1","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","5191","Scenario_4 with allowed delayMs=5000","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","11937","Scenario_2 - with problem user and a random item name","web-chrome","2026-07-03","passed","2026-07-03","Web Automation tests","web/web-automation.spec.ts","",""
"","164","Scenario_4 with not allowed delayMs=delay","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","165","Scenario_4 with not allowed delayMs=5001","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","171","Scenario_4 with allowed delayMs=0","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","212","Scenario_4 with original delayMs=0","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
"","370","Scenario_4 with allowed delayMs=200","api","2026-07-03","passed","2026-07-03","API Automation tests","api/api-automation.spec.ts","",""
