"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1576","Scenario_3","web-chrome","Wed Apr 01 01:18:02 UTC 2026","passed","Wed Apr 01 01:18:03 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","208","Scenario_4 with allowed delayMs=0","api","Wed Apr 01 01:17:51 UTC 2026","passed","Wed Apr 01 01:17:51 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","187","Scenario_4 with not allowed delayMs=5001","api","Wed Apr 01 01:17:56 UTC 2026","passed","Wed Apr 01 01:17:56 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","11656","Scenario_2 - with problem user and a random item name","web-chrome","Wed Apr 01 01:18:02 UTC 2026","passed","Wed Apr 01 01:18:14 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","5212","Scenario_4 with original delayMs=5000","api","Wed Apr 01 01:17:50 UTC 2026","passed","Wed Apr 01 01:17:55 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","3213","Scenario_4 with allowed delayMs=3000","api","Wed Apr 01 01:17:51 UTC 2026","passed","Wed Apr 01 01:17:54 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","200","Scenario_4 with original delayMs=6000","api","Wed Apr 01 01:17:50 UTC 2026","passed","Wed Apr 01 01:17:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","407","Scenario_4 with allowed delayMs=200","api","Wed Apr 01 01:17:51 UTC 2026","passed","Wed Apr 01 01:17:51 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","418","Scenario_3","api","Wed Apr 01 01:17:50 UTC 2026","passed","Wed Apr 01 01:17:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","1419","Scenario_2 - with standard_user and random item name","web-chrome","Wed Apr 01 01:18:00 UTC 2026","passed","Wed Apr 01 01:18:01 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","207","Scenario_4 with original delayMs=0","api","Wed Apr 01 01:17:50 UTC 2026","passed","Wed Apr 01 01:17:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","840","Scenario_1","api","Wed Apr 01 01:17:49 UTC 2026","passed","Wed Apr 01 01:17:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","2041","Scenario_1","web-chrome","Wed Apr 01 01:17:57 UTC 2026","passed","Wed Apr 01 01:17:59 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","5218","Scenario_4 with allowed delayMs=5000","api","Wed Apr 01 01:17:54 UTC 2026","passed","Wed Apr 01 01:18:00 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","323","Scenario_2","api","Wed Apr 01 01:17:49 UTC 2026","passed","Wed Apr 01 01:17:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","185","Scenario_4 with not allowed delayMs=-1","api","Wed Apr 01 01:17:56 UTC 2026","passed","Wed Apr 01 01:17:56 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","188","Scenario_4 with not allowed delayMs=delay","api","Wed Apr 01 01:17:55 UTC 2026","passed","Wed Apr 01 01:17:56 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","860","Scenario_4","web-chrome","Wed Apr 01 01:18:01 UTC 2026","passed","Wed Apr 01 01:18:02 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
