"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1612","Scenario_3","web-chrome","Mon May 04 01:28:00 UTC 2026","passed","Mon May 04 01:28:02 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","168","Scenario_4 with original delayMs=6000","api","Mon May 04 01:27:50 UTC 2026","passed","Mon May 04 01:27:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","2221","Scenario_1","web-chrome","Mon May 04 01:27:56 UTC 2026","passed","Mon May 04 01:27:59 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","1624","Scenario_2 - with standard_user and random item name","web-chrome","Mon May 04 01:28:01 UTC 2026","passed","Mon May 04 01:28:02 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","176","Scenario_4 with not allowed delayMs=-1","api","Mon May 04 01:27:55 UTC 2026","passed","Mon May 04 01:27:55 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","874","Scenario_4","web-chrome","Mon May 04 01:28:02 UTC 2026","passed","Mon May 04 01:28:03 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","176","Scenario_4 with not allowed delayMs=5001","api","Mon May 04 01:27:55 UTC 2026","passed","Mon May 04 01:27:55 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","5213","Scenario_4 with allowed delayMs=5000","api","Mon May 04 01:27:54 UTC 2026","passed","Mon May 04 01:27:59 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","395","Scenario_3","api","Mon May 04 01:27:49 UTC 2026","passed","Mon May 04 01:27:49 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","11489","Scenario_2 - with problem user and a random item name","web-chrome","Mon May 04 01:28:02 UTC 2026","passed","Mon May 04 01:28:14 UTC 2026","Web Automation tests","web/web-automation.spec.ts","",""
"","375","Scenario_4 with allowed delayMs=200","api","Mon May 04 01:27:50 UTC 2026","passed","Mon May 04 01:27:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","5196","Scenario_4 with original delayMs=5000","api","Mon May 04 01:27:49 UTC 2026","passed","Mon May 04 01:27:55 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","3174","Scenario_4 with allowed delayMs=3000","api","Mon May 04 01:27:50 UTC 2026","passed","Mon May 04 01:27:54 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","174","Scenario_4 with allowed delayMs=0","api","Mon May 04 01:27:50 UTC 2026","passed","Mon May 04 01:27:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","663","Scenario_2","api","Mon May 04 01:27:49 UTC 2026","passed","Mon May 04 01:27:49 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","175","Scenario_4 with not allowed delayMs=delay","api","Mon May 04 01:27:55 UTC 2026","passed","Mon May 04 01:27:55 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","220","Scenario_4 with original delayMs=0","api","Mon May 04 01:27:49 UTC 2026","passed","Mon May 04 01:27:50 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
"","349","Scenario_1","api","Mon May 04 01:27:49 UTC 2026","passed","Mon May 04 01:27:49 UTC 2026","API Automation tests","api/api-automation.spec.ts","",""
