"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11406","Scenario_2 - with problem user and a random item name","web-chrome","2026-09-12","passed","2026-09-12","Web Automation tests","web/web-automation.spec.ts","",""
"","91","Scenario_4 with not allowed delayMs=5001","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","88","Scenario_4 with original delayMs=6000","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","1546","Scenario_2 - with standard_user and random item name","web-chrome","2026-09-12","passed","2026-09-12","Web Automation tests","web/web-automation.spec.ts","",""
"","3113","Scenario_4 with allowed delayMs=3000","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","2138","Scenario_1","web-chrome","2026-09-12","passed","2026-09-12","Web Automation tests","web/web-automation.spec.ts","",""
"","859","Scenario_4","web-chrome","2026-09-12","passed","2026-09-12","Web Automation tests","web/web-automation.spec.ts","",""
"","102","Scenario_4 with not allowed delayMs=delay","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","514","Scenario_3","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","5116","Scenario_4 with original delayMs=5000","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","5104","Scenario_4 with allowed delayMs=5000","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","412","Scenario_4 with original delayMs=0","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","2188","Scenario_2","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","98","Scenario_4 with not allowed delayMs=-1","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","1475","Scenario_3","web-chrome","2026-09-12","passed","2026-09-12","Web Automation tests","web/web-automation.spec.ts","",""
"","2198","Scenario_1","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","289","Scenario_4 with allowed delayMs=200","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
"","98","Scenario_4 with allowed delayMs=0","api","2026-09-12","passed","2026-09-12","API Automation tests","api/api-automation.spec.ts","",""
