"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","141","Scenario_4 with not allowed delayMs=delay","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","1102","Scenario_4","web-chrome","2026-09-21","passed","2026-09-21","Web Automation tests","web/web-automation.spec.ts","",""
"","495","Scenario_2","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","128","Scenario_4 with not allowed delayMs=5001","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","340","Scenario_4 with allowed delayMs=200","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","11506","Scenario_2 - with problem user and a random item name","web-chrome","2026-09-21","passed","2026-09-21","Web Automation tests","web/web-automation.spec.ts","",""
"","826","Scenario_2 - with standard_user and random item name","web-chrome","2026-09-21","passed","2026-09-21","Web Automation tests","web/web-automation.spec.ts","",""
"","128","Scenario_4 with not allowed delayMs=-1","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","3157","Scenario_4 with allowed delayMs=3000","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","5145","Scenario_4 with allowed delayMs=5000","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","5139","Scenario_4 with original delayMs=5000","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","157","Scenario_4 with original delayMs=0","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","132","Scenario_4 with original delayMs=6000","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","542","Scenario_1","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","296","Scenario_3","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","139","Scenario_4 with allowed delayMs=0","api","2026-09-21","passed","2026-09-21","API Automation tests","api/api-automation.spec.ts","",""
"","1678","Scenario_1","web-chrome","2026-09-21","passed","2026-09-21","Web Automation tests","web/web-automation.spec.ts","",""
"","1168","Scenario_3","web-chrome","2026-09-21","passed","2026-09-21","Web Automation tests","web/web-automation.spec.ts","",""
