"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","560","Scenario_2","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","1104","Scenario_2 - with standard_user and random item name","web-chrome","2026-09-03","passed","2026-09-03","Web Automation tests","web/web-automation.spec.ts","",""
"","2013","Scenario_1","web-chrome","2026-09-03","passed","2026-09-03","Web Automation tests","web/web-automation.spec.ts","",""
"","10911","Scenario_2 - with problem user and a random item name","web-chrome","2026-09-03","passed","2026-09-03","Web Automation tests","web/web-automation.spec.ts","",""
"","73","Scenario_4 with allowed delayMs=0","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","609","Scenario_1","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","130","Scenario_3","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","61","Scenario_4 with original delayMs=6000","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","73","Scenario_4 with not allowed delayMs=-1","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","3073","Scenario_4 with allowed delayMs=3000","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","5073","Scenario_4 with original delayMs=5000","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","61","Scenario_4 with not allowed delayMs=delay","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","269","Scenario_4 with allowed delayMs=200","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","992","Scenario_3","web-chrome","2026-09-03","passed","2026-09-03","Web Automation tests","web/web-automation.spec.ts","",""
"","5067","Scenario_4 with allowed delayMs=5000","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","70","Scenario_4 with original delayMs=0","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
"","635","Scenario_4","web-chrome","2026-09-03","passed","2026-09-03","Web Automation tests","web/web-automation.spec.ts","",""
"","67","Scenario_4 with not allowed delayMs=5001","api","2026-09-03","passed","2026-09-03","API Automation tests","api/api-automation.spec.ts","",""
